"Round","Category","Tier","Variable","Unit","Definition"
"1","Energy",3,"Final Energy|Buildings|Residential|Appliances|Hydrogen","EJ/yr","Final energy consumption of hydrogen in residential-appliances."
"1","Energy",3,"Final Energy|Buildings|Residential|Appliances|Oil","EJ/yr","Final energy consumption of oil in residential-appliances."
"1","Energy",2,"Final Energy|Buildings|Residential|Biogas","EJ/yr","Final energy consumption of biogas in residential buildings."
"1","Energy",2,"Final Energy|Buildings|Residential|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in residential buildings."
"1","Energy",3,"Final Energy|Buildings|Residential|Cooling|Electricity","EJ/yr","Final energy consumption of electricity in residential-cooling."
"1","Energy",2,"Final Energy|Buildings|Residential|Electricity","EJ/yr","Final energy consumption of electricity in residential buildings."
"1","Energy",2,"Final Energy|Buildings|Residential|Gas","EJ/yr","Final energy consumption of gas in residential buildings."
"1","Energy",3,"Final Energy|Buildings|Residential|Heating|Biogas","EJ/yr","Final energy consumption of biogas in residential-heating."
"1","Energy",3,"Final Energy|Buildings|Residential|Heating|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in residential-heating."
"1","Energy",3,"Final Energy|Buildings|Residential|Heating|Electricity","EJ/yr","Final energy consumption of electricity in residential-heating."
"1","Energy",3,"Final Energy|Buildings|Residential|Heating|Gas","EJ/yr","Final energy consumption of gas in residential-heating."
"1","Energy",3,"Final Energy|Buildings|Residential|Heating|Hydrogen","EJ/yr","Final energy consumption of hydrogen in residential-heating."
"1","Energy",3,"Final Energy|Buildings|Residential|Heating|Oil","EJ/yr","Final energy consumption of oil in residential-heating."
"1","Energy",2,"Final Energy|Buildings|Residential|Hydrogen","EJ/yr","Final energy consumption of hydrogen in residential buildings."
"1","Energy",3,"Final Energy|Buildings|Residential|Lighting|Electricity","EJ/yr","Final energy consumption of electricity in residential-lighting."
"1","Energy",2,"Final Energy|Buildings|Residential|Oil","EJ/yr","Final energy consumption of oil in residential buildings."
"1","Energy",3,"Final Energy|Buildings|Residential|Other|Biogas","EJ/yr","Final energy consumption of biogas in residential-other."
"1","Energy",3,"Final Energy|Buildings|Residential|Other|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in residential-other."
"1","Energy",3,"Final Energy|Buildings|Residential|Other|Electricity","EJ/yr","Final energy consumption of electricity in residential-other."
"1","Energy",3,"Final Energy|Buildings|Residential|Other|Gas","EJ/yr","Final energy consumption of gas in residential-other."
"1","Energy",3,"Final Energy|Buildings|Residential|Other|Hydrogen","EJ/yr","Final energy consumption of hydrogen in residential-other."
"1","Energy",3,"Final Energy|Buildings|Residential|Other|Oil","EJ/yr","Final energy consumption of oil in residential-other."
"1","Energy",1,"Final Energy|Coal","EJ/yr","Final energy consumption of coal."
"1","Energy",1,"Final Energy|Electricity","EJ/yr","Final energy consumption of electricity (including on-site solar PV), excluding transmission/distribution losses"
"1","Energy",1,"Final Energy|Gas","EJ/yr","Final energy consumption of natural gas, excluding transmission/distribution losses"
"1","Energy",1,"Final Energy|Geothermal","EJ/yr","Final energy consumption of geothermal energy (e.g., from decentralized or small-scale geothermal heating systems) excluding geothermal heat pumps"
"1","Energy",1,"Final Energy|Heat","EJ/yr","Final energy consumption of heat (e.g., district heat, process heat, warm water), excluding transmission/distribution losses, excluding direct geothermal and solar heating"
"1","Energy",1,"Final Energy|Hydrogen","EJ/yr","Final energy consumption of hydrogen, excluding transmission/distribution losses"
"1","Energy",1,"Final Energy|Industry","EJ/yr","Final energy consumption in industry."
"1","Energy",1,"Final Energy|Industry|Biogas","EJ/yr","Final energy consumption of biogas in industry."
"1","Energy",1,"Final Energy|Industry|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in industry."
"1","Energy",1,"Final Energy|Industry|Coal","EJ/yr","Final energy consumption of coal in industry."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Aluminum|Biogas","EJ/yr","Final energy consumption of biogas in aluminum."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Aluminum|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in aluminum."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Aluminum|Coal","EJ/yr","Final energy consumption of coal in aluminum."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Aluminum|Electricity","EJ/yr","Final energy consumption of electricity in aluminum."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Aluminum|Gas","EJ/yr","Final energy consumption of gas in aluminum."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Aluminum|Hydrogen","EJ/yr","Final energy consumption of hydrogen in aluminum."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Aluminum|Oil","EJ/yr","Final energy consumption of oil in aluminum."
"1","Energy",2,"Final Energy|Industry|EInt Mfg|Biogas","EJ/yr","Final energy consumption of biogas in industry|eint mfg."
"1","Energy",2,"Final Energy|Industry|EInt Mfg|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in industry|eint mfg."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Ag chemicals|Biogas","EJ/yr","Final energy consumption of biogas in bulk chemicals group-agricultural chemicals."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Ag chemicals|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in bulk chemicals group-agricultural chemicals."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Ag chemicals|Coal","EJ/yr","Final energy consumption of coal in bulk chemicals group-agricultural chemicals."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Ag chemicals|Electricity","EJ/yr","Final energy consumption of electricity in bulk chemicals group-agricultural chemicals."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Ag chemicals|Gas","EJ/yr","Final energy consumption of gas in bulk chemicals group-agricultural chemicals."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Ag chemicals|Hydrogen","EJ/yr","Final energy consumption of hydrogen in bulk chemicals group-agricultural chemicals."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Ag chemicals|Oil","EJ/yr","Final energy consumption of oil in bulk chemicals group-agricultural chemicals."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Biogas","EJ/yr","Final energy consumption of biogas in bulk chemicals group."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in bulk chemicals group."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Coal","EJ/yr","Final energy consumption of coal in bulk chemicals group."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Electricity","EJ/yr","Final energy consumption of electricity in bulk chemicals group."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Gas","EJ/yr","Final energy consumption of gas in bulk chemicals group."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Hydrogen","EJ/yr","Final energy consumption of hydrogen in bulk chemicals group."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Inorganic|Biogas","EJ/yr","Final energy consumption of biogas in bulk chemicals group-inorganic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Inorganic|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in bulk chemicals group-inorganic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Inorganic|Coal","EJ/yr","Final energy consumption of coal in bulk chemicals group-inorganic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Inorganic|Electricity","EJ/yr","Final energy consumption of electricity in bulk chemicals group-inorganic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Inorganic|Gas","EJ/yr","Final energy consumption of gas in bulk chemicals group-inorganic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Inorganic|Hydrogen","EJ/yr","Final energy consumption of hydrogen in bulk chemicals group-inorganic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Inorganic|Oil","EJ/yr","Final energy consumption of oil in bulk chemicals group-inorganic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Oil","EJ/yr","Final energy consumption of oil in bulk chemicals group."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Organic|Biogas","EJ/yr","Final energy consumption of biogas in bulk chemicals group-organic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Organic|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in bulk chemicals group-organic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Organic|Coal","EJ/yr","Final energy consumption of coal in bulk chemicals group-organic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Organic|Electricity","EJ/yr","Final energy consumption of electricity in bulk chemicals group-organic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Organic|Gas","EJ/yr","Final energy consumption of gas in bulk chemicals group-organic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Organic|Hydrogen","EJ/yr","Final energy consumption of hydrogen in bulk chemicals group-organic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Organic|Oil","EJ/yr","Final energy consumption of oil in bulk chemicals group-organic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Resins|Biogas","EJ/yr","Final energy consumption of biogas in bulk chemicals group-resins."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Resins|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in bulk chemicals group-resins."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Resins|Coal","EJ/yr","Final energy consumption of coal in bulk chemicals group-resins."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Resins|Electricity","EJ/yr","Final energy consumption of electricity in bulk chemicals group-resins."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Resins|Gas","EJ/yr","Final energy consumption of gas in bulk chemicals group-resins."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Resins|Hydrogen","EJ/yr","Final energy consumption of hydrogen in bulk chemicals group-resins."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Resins|Oil","EJ/yr","Final energy consumption of oil in bulk chemicals group-resins."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Cement and lime|Biogas","EJ/yr","Final energy consumption of biogas in cement and lime."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Cement and lime|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in cement and lime."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Cement and lime|Coal","EJ/yr","Final energy consumption of coal in cement and lime."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Cement and lime|Electricity","EJ/yr","Final energy consumption of electricity in cement and lime."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Cement and lime|Gas","EJ/yr","Final energy consumption of gas in cement and lime."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Cement and lime|Hydrogen","EJ/yr","Final energy consumption of hydrogen in cement and lime."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Cement and lime|Oil","EJ/yr","Final energy consumption of oil in cement and lime."
"1","Energy",2,"Final Energy|Industry|EInt Mfg|Coal","EJ/yr","Final energy consumption of coal in industry|eint mfg."
"1","Energy",2,"Final Energy|Industry|EInt Mfg|Electricity","EJ/yr","Final energy consumption of electricity in industry|eint mfg."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Food products|Biogas","EJ/yr","Final energy consumption of biogas in food products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Food products|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in food products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Food products|Coal","EJ/yr","Final energy consumption of coal in food products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Food products|Electricity","EJ/yr","Final energy consumption of electricity in food products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Food products|Gas","EJ/yr","Final energy consumption of gas in food products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Food products|Hydrogen","EJ/yr","Final energy consumption of hydrogen in food products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Food products|Oil","EJ/yr","Final energy consumption of oil in food products."
"1","Energy",2,"Final Energy|Industry|EInt Mfg|Gas","EJ/yr","Final energy consumption of gas in industry|eint mfg."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Glass|Biogas","EJ/yr","Final energy consumption of biogas in glass and glass products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Glass|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in glass and glass products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Glass|Coal","EJ/yr","Final energy consumption of coal in glass and glass products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Glass|Electricity","EJ/yr","Final energy consumption of electricity in glass and glass products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Glass|Gas","EJ/yr","Final energy consumption of gas in glass and glass products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Glass|Hydrogen","EJ/yr","Final energy consumption of hydrogen in glass and glass products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Glass|Oil","EJ/yr","Final energy consumption of oil in glass and glass products."
"1","Energy",2,"Final Energy|Industry|EInt Mfg|Hydrogen","EJ/yr","Final energy consumption of hydrogen in industry|eint mfg."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Iron and steel|Biogas","EJ/yr","Final energy consumption of biogas in iron and steel."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Iron and steel|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in iron and steel."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Iron and steel|Coal","EJ/yr","Final energy consumption of coal in iron and steel."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Iron and steel|Electricity","EJ/yr","Final energy consumption of electricity in iron and steel."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Iron and steel|Gas","EJ/yr","Final energy consumption of gas in iron and steel."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Iron and steel|Hydrogen","EJ/yr","Final energy consumption of hydrogen in iron and steel."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Iron and steel|Oil","EJ/yr","Final energy consumption of oil in iron and steel."
"1","Energy",2,"Final Energy|Industry|EInt Mfg|Oil","EJ/yr","Final energy consumption of oil in industry|eint mfg."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Other|Biogas","EJ/yr","Final energy consumption of biogas in other."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Other|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in other."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Other|Coal","EJ/yr","Final energy consumption of coal in other."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Other|Electricity","EJ/yr","Final energy consumption of electricity in other."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Other|Gas","EJ/yr","Final energy consumption of gas in other."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Other|Hydrogen","EJ/yr","Final energy consumption of hydrogen in other."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Other|Oil","EJ/yr","Final energy consumption of oil in other."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Paper|Biogas","EJ/yr","Final energy consumption of biogas in paper and allied products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Paper|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in paper and allied products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Paper|Coal","EJ/yr","Final energy consumption of coal in paper and allied products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Paper|Electricity","EJ/yr","Final energy consumption of electricity in paper and allied products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Paper|Gas","EJ/yr","Final energy consumption of gas in paper and allied products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Paper|Hydrogen","EJ/yr","Final energy consumption of hydrogen in paper and allied products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Paper|Oil","EJ/yr","Final energy consumption of oil in paper and allied products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Refineries|Biogas","EJ/yr","Final energy consumption of biogas in refineries."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Refineries|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in refineries."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Refineries|Coal","EJ/yr","Final energy consumption of coal in refineries."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Refineries|Electricity","EJ/yr","Final energy consumption of electricity in refineries."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Refineries|Gas","EJ/yr","Final energy consumption of gas in refineries."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Refineries|Hydrogen","EJ/yr","Final energy consumption of hydrogen in refineries."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Refineries|Oil","EJ/yr","Final energy consumption of oil in refineries."
"1","Energy",1,"Final Energy|Industry|Electricity","EJ/yr","Final energy consumption of electricity in industry."
"1","Energy",1,"Final Energy|Industry|Gas","EJ/yr","Final energy consumption of gas in industry."
"1","Energy",1,"Final Energy|Industry|Hydrogen","EJ/yr","Final energy consumption of hydrogen in industry."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Biogas","EJ/yr","Final energy consumption of biogas in agriculture."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in agriculture."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Coal","EJ/yr","Final energy consumption of coal in agriculture."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Crops|Biogas","EJ/yr","Final energy consumption of biogas in agriculture-crops."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Crops|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in agriculture-crops."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Crops|Coal","EJ/yr","Final energy consumption of coal in agriculture-crops."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Crops|Electricity","EJ/yr","Final energy consumption of electricity in agriculture-crops."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Crops|Gas","EJ/yr","Final energy consumption of gas in agriculture-crops."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Crops|Hydrogen","EJ/yr","Final energy consumption of hydrogen in agriculture-crops."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Crops|Oil","EJ/yr","Final energy consumption of oil in agriculture-crops."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Electricity","EJ/yr","Final energy consumption of electricity in agriculture."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Forestry|Biogas","EJ/yr","Final energy consumption of biogas in agriculture-forestry."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Forestry|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in agriculture-forestry."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Forestry|Coal","EJ/yr","Final energy consumption of coal in agriculture-forestry."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Forestry|Electricity","EJ/yr","Final energy consumption of electricity in agriculture-forestry."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Forestry|Gas","EJ/yr","Final energy consumption of gas in agriculture-forestry."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Forestry|Hydrogen","EJ/yr","Final energy consumption of hydrogen in agriculture-forestry."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Forestry|Oil","EJ/yr","Final energy consumption of oil in agriculture-forestry."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Gas","EJ/yr","Final energy consumption of gas in agriculture."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Hydrogen","EJ/yr","Final energy consumption of hydrogen in agriculture."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Oil","EJ/yr","Final energy consumption of oil in agriculture."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Other|Biogas","EJ/yr","Final energy consumption of biogas in agriculture-other."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Other|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in agriculture-other."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Other|Coal","EJ/yr","Final energy consumption of coal in agriculture-other."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Other|Electricity","EJ/yr","Final energy consumption of electricity in agriculture-other."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Other|Gas","EJ/yr","Final energy consumption of gas in agriculture-other."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Other|Hydrogen","EJ/yr","Final energy consumption of hydrogen in agriculture-other."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Other|Oil","EJ/yr","Final energy consumption of oil in agriculture-other."
"1","Energy",2,"Final Energy|Industry|Non Mfg|Biogas","EJ/yr","Final energy consumption of biogas in industry|non mfg."
"1","Energy",2,"Final Energy|Industry|Non Mfg|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in industry|non mfg."
"1","Energy",2,"Final Energy|Industry|Non Mfg|Coal","EJ/yr","Final energy consumption of coal in industry|non mfg."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Coal mining|Biogas","EJ/yr","Final energy consumption of biogas in coal mining."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Coal mining|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in coal mining."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Coal mining|Coal","EJ/yr","Final energy consumption of coal in coal mining."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Coal mining|Electricity","EJ/yr","Final energy consumption of electricity in coal mining."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Coal mining|Gas","EJ/yr","Final energy consumption of gas in coal mining."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Coal mining|Oil","EJ/yr","Final energy consumption of oil in coal mining."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Construction|Biogas","EJ/yr","Final energy consumption of biogas in construction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Construction|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in construction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Construction|Coal","EJ/yr","Final energy consumption of coal in construction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Construction|Electricity","EJ/yr","Final energy consumption of electricity in construction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Construction|Gas","EJ/yr","Final energy consumption of gas in construction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Construction|Hydrogen","EJ/yr","Final energy consumption of hydrogen in construction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Construction|Oil","EJ/yr","Final energy consumption of oil in construction."
"1","Energy",2,"Final Energy|Industry|Non Mfg|Electricity","EJ/yr","Final energy consumption of electricity in industry|non mfg."
"1","Energy",2,"Final Energy|Industry|Non Mfg|Gas","EJ/yr","Final energy consumption of gas in industry|non mfg."
"1","Energy",2,"Final Energy|Industry|Non Mfg|Hydrogen","EJ/yr","Final energy consumption of hydrogen in industry|non mfg."
"1","Energy",2,"Final Energy|Industry|Non Mfg|Oil","EJ/yr","Final energy consumption of oil in industry|non mfg."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Oil-gas extraction|Biogas","EJ/yr","Final energy consumption of biogas in oil and natural gas extraction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Oil-gas extraction|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in oil and natural gas extraction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Oil-gas extraction|Coal","EJ/yr","Final energy consumption of coal in oil and natural gas extraction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Oil-gas extraction|Electricity","EJ/yr","Final energy consumption of electricity in oil and natural gas extraction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Oil-gas extraction|Gas","EJ/yr","Final energy consumption of gas in oil and natural gas extraction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Oil-gas extraction|Hydrogen","EJ/yr","Final energy consumption of hydrogen in oil and natural gas extraction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Oil-gas extraction|Oil","EJ/yr","Final energy consumption of oil in oil and natural gas extraction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other mining|Biogas","EJ/yr","Final energy consumption of biogas in metal and other non-metallic mining."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other mining|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in metal and other non-metallic mining."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other mining|Coal","EJ/yr","Final energy consumption of coal in metal and other non-metallic mining."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other mining|Electricity","EJ/yr","Final energy consumption of electricity in metal and other non-metallic mining."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other mining|Gas","EJ/yr","Final energy consumption of gas in metal and other non-metallic mining."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other mining|Hydrogen","EJ/yr","Final energy consumption of hydrogen in metal and other non-metallic mining."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other mining|Oil","EJ/yr","Final energy consumption of oil in metal and other non-metallic mining."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other|Biogas","EJ/yr","Final energy consumption of biogas in other."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in other."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other|Coal","EJ/yr","Final energy consumption of coal in other."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other|Electricity","EJ/yr","Final energy consumption of electricity in other."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other|Gas","EJ/yr","Final energy consumption of gas in other."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other|Hydrogen","EJ/yr","Final energy consumption of hydrogen in other."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other|Oil","EJ/yr","Final energy consumption of oil in other."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Balance of manufacturing|Biogas","EJ/yr","Final energy consumption of biogas in balance of manufacturing."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Balance of manufacturing|Biomass liquids","EJ/yr","Final energy consumption of biomass liquids in balance of manufacturing."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Balance of manufacturing|Coal","EJ/yr","Final energy consumption of coal in balance of manufacturing."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Balance of manufacturing|Electricity","EJ/yr","Final energy consumption of electricity in balance of manufacturing."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Balance of manufacturing|Gas","EJ/yr","Final energy consumption of gas in balance of manufacturing."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Balance of manufacturing|Hydrogen","EJ/yr","Final energy consumption of hydrogen in balance of manufacturing."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Balance of manufacturing|Oil","EJ/yr","Final energy consumption of oil in balance of manufacturing."
"1","Energy",2,"Final Energy|Industry|NonEInt Mfg|Biogas","EJ/yr","Final energy consumption of biogas in industry|noneint mfg."
